"row","col","ACTA1","ACTA2","KRT5"
0,13,5.14166355650266,0,0.693147180559945
1,13,5.36129216570943,0.693147180559945,0.693147180559945
2,13,5.68017260901707,0,0.693147180559945
3,13,5.09375020080676,0.693147180559945,0.693147180559945
4,13,4.49980967033027,1.6094379124341,1.09861228866811
5,13,4.84418708645859,0.693147180559945,1.38629436111989
6,13,5.19849703126583,0,0.693147180559945
7,13,5.14166355650266,1.38629436111989,0.693147180559945
8,13,5.14166355650266,0,0.693147180559945
9,13,4.969813299576,0.693147180559945,1.09861228866811
10,13,3.04452243772342,2.77258872223978,2.07944154167984
11,13,4.969813299576,0,0.693147180559945
12,13,3.85014760171006,2.30258509299405,0.693147180559945
13,13,4.92725368515721,0.693147180559945,0.693147180559945
14,13,5.11799381241676,0.693147180559945,1.38629436111989
15,13,5.19295685089021,0,0.693147180559945
16,13,5.14749447681345,1.09861228866811,1.94591014905531
17,13,5.17048399503815,0.693147180559945,1.09861228866811
18,13,5.29330482472449,1.38629436111989,1.09861228866811
19,13,5.4510384535657,1.09861228866811,1.38629436111989
20,13,5.0998664278242,0.693147180559945,1.09861228866811
21,13,4.93447393313069,1.38629436111989,2.19722457733622
22,13,5.4510384535657,0.693147180559945,1.38629436111989
23,13,5.53338948872752,0.693147180559945,1.09861228866811
24,13,4.96284463025991,0,1.09861228866811
25,13,3.55534806148941,0.693147180559945,1.6094379124341
26,13,2.07944154167984,1.94591014905531,1.94591014905531
27,13,0,2.99573227355399,2.07944154167984
28,13,1.09861228866811,0.693147180559945,2.94443897916644
29,13,0.693147180559945,2.07944154167984,3.76120011569356
30,13,1.38629436111989,1.79175946922805,3.2188758248682
31,13,0,2.63905732961526,2.77258872223978
32,13,1.94591014905531,2.70805020110221,2.39789527279837
33,13,1.6094379124341,2.484906649788,2.30258509299405
34,13,1.79175946922805,2.484906649788,2.07944154167984
35,13,1.94591014905531,3.13549421592915,1.79175946922805
36,13,2.07944154167984,2.83321334405622,1.6094379124341
37,13,3.04452243772342,3.29583686600433,1.94591014905531
38,13,3.78418963391826,3.09104245335832,1.6094379124341
39,13,4.72738781871234,2.19722457733622,2.56494935746154
40,13,4.35670882668959,1.79175946922805,2.70805020110221
41,13,3.80666248977032,2.07944154167984,2.19722457733622
42,13,4.24849524204936,1.6094379124341,2.39789527279837
43,13,4.83628190695148,1.09861228866811,1.38629436111989
44,13,5.34710753071747,1.09861228866811,1.94591014905531
45,13,4.77068462446567,0.693147180559945,1.38629436111989
46,13,5.24174701505964,1.09861228866811,1.09861228866811
47,13,4.85203026391962,1.6094379124341,1.6094379124341
48,13,0,0,0
49,13,0,0,0
50,13,4.06044301054642,2.07944154167984,0
51,13,4.89783979995091,1.6094379124341,1.6094379124341
52,13,5.11198778835654,1.09861228866811,0.693147180559945
53,13,4.93447393313069,0.693147180559945,1.09861228866811
54,13,0,0,0
55,13,0,0,0
56,13,5.68017260901707,0,0
57,13,5.56452040732269,0,1.09861228866811
58,13,0,0,0
59,13,0,0,0
60,13,4.77068462446567,0,1.09861228866811
61,13,4.82028156560504,0.693147180559945,0.693147180559945
62,13,5.605802066296,0,0
63,13,5.12989871492307,0,0
0,14,5.18738580584075,0,0
1,14,5.73334127689775,0.693147180559945,0.693147180559945
2,14,5.78382518232974,0.693147180559945,1.09861228866811
3,14,5.4553211153577,0.693147180559945,0.693147180559945
4,14,3.97029191355212,2.30258509299405,0
5,14,4.47733681447821,1.38629436111989,1.09861228866811
6,14,5.42934562895444,0.693147180559945,1.38629436111989
7,14,5.23110861685459,0,0
8,14,4.80402104473326,0.693147180559945,0.693147180559945
9,14,4.78749174278205,2.89037175789616,0.693147180559945
10,14,4.06044301054642,0,1.38629436111989
11,14,4.63472898822964,0.693147180559945,1.6094379124341
12,14,4.54329478227,0.693147180559945,0.693147180559945
13,14,5.05624580534831,2.07944154167984,1.09861228866811
14,14,5.01727983681492,1.09861228866811,1.94591014905531
15,14,4.99721227376411,0.693147180559945,1.38629436111989
16,14,6.11368217983223,0.693147180559945,1.09861228866811
17,14,5.18178355029209,0,1.09861228866811
18,14,5.52545293913178,0.693147180559945,1.09861228866811
19,14,5.04342511691925,1.09861228866811,1.79175946922805
20,14,4.91998092582813,0,1.09861228866811
21,14,4.9416424226093,0.693147180559945,1.6094379124341
22,14,4.969813299576,1.09861228866811,1.38629436111989
23,14,4.87519732320115,0.693147180559945,1.09861228866811
24,14,4.64439089914137,0.693147180559945,0.693147180559945
25,14,2.484906649788,1.79175946922805,2.19722457733622
26,14,0.693147180559945,1.79175946922805,2.30258509299405
27,14,1.09861228866811,3.71357206670431,1.94591014905531
28,14,0.693147180559945,3.46573590279973,2.70805020110221
29,14,1.38629436111989,2.56494935746154,2.99573227355399
30,14,0.693147180559945,3.2188758248682,2.30258509299405
31,14,1.09861228866811,2.56494935746154,2.70805020110221
32,14,1.94591014905531,3.52636052461616,2.56494935746154
33,14,0.693147180559945,3.29583686600433,3.36729582998647
34,14,1.09861228866811,2.99573227355399,1.38629436111989
35,14,1.09861228866811,3.40119738166216,1.09861228866811
36,14,2.39789527279837,3.61091791264422,1.38629436111989
37,14,1.94591014905531,2.99573227355399,1.09861228866811
38,14,2.484906649788,2.39789527279837,1.94591014905531
39,14,2.39789527279837,2.39789527279837,3.04452243772342
40,14,3.97029191355212,2.39789527279837,2.484906649788
41,14,2.484906649788,2.39789527279837,2.63905732961526
42,14,3.61091791264422,2.70805020110221,2.30258509299405
43,14,4.59511985013459,1.79175946922805,1.79175946922805
44,14,4.74493212836325,1.09861228866811,1.38629436111989
45,14,4.40671924726425,1.6094379124341,1.09861228866811
46,14,4.46590811865458,1.09861228866811,1.6094379124341
47,14,4.91265488573605,0,1.38629436111989
48,14,4.38202663467388,2.07944154167984,1.09861228866811
49,14,4.66343909411207,1.79175946922805,0.693147180559945
50,14,4.57471097850338,1.6094379124341,0.693147180559945
51,14,5.17614973257383,0.693147180559945,0
52,14,4.87519732320115,0,1.09861228866811
53,14,0,0,0
54,14,5.65248918026865,1.09861228866811,0.693147180559945
55,14,0,0,0
56,14,0,0,0
57,14,0,0,0
58,14,0,0,0
59,14,0,0,0
60,14,0,0,0
61,14,0,0,0
62,14,0,0,0
63,14,0,0,0
0,15,5.74300318780948,0.693147180559945,0.693147180559945
1,15,5.31320597904179,0,1.09861228866811
2,15,5.35185813347607,1.09861228866811,1.79175946922805
3,15,5.33753807970132,0,1.38629436111989
4,15,5.17614973257383,0.693147180559945,0.693147180559945
5,15,4.99043258677874,0,0
6,15,5.26269018890489,0,0.693147180559945
7,15,5.23644196282995,0.693147180559945,1.09861228866811
8,15,4.98360662170834,1.09861228866811,1.38629436111989
9,15,3.36729582998647,0,0.693147180559945
10,15,4.82028156560504,0,1.79175946922805
11,15,4.9416424226093,1.09861228866811,1.09861228866811
12,15,4.65396035015752,0.693147180559945,1.79175946922805
13,15,5.18178355029209,0,1.09861228866811
14,15,4.81218435537242,0,1.6094379124341
15,15,5.12989871492307,0,1.38629436111989
16,15,5.03695260241363,1.09861228866811,1.94591014905531
17,15,5.18738580584075,1.09861228866811,2.07944154167984
18,15,5.07517381523383,0.693147180559945,1.09861228866811
19,15,4.90527477843843,0,0.693147180559945
20,15,5.10594547390058,0.693147180559945,0.693147180559945
21,15,5.54517744447956,1.09861228866811,1.79175946922805
22,15,4.85203026391962,0.693147180559945,1.09861228866811
23,15,2.19722457733622,1.6094379124341,2.70805020110221
24,15,3.04452243772342,1.6094379124341,2.89037175789616
25,15,0.693147180559945,2.77258872223978,2.99573227355399
26,15,1.09861228866811,3.2188758248682,2.30258509299405
27,15,0,0.693147180559945,3.61091791264422
28,15,0.693147180559945,1.38629436111989,3.04452243772342
29,15,0,0,2.70805020110221
30,15,0,0,3.8286413964891
31,15,1.09861228866811,0.693147180559945,2.07944154167984
32,15,1.09861228866811,2.07944154167984,3.73766961828337
33,15,0,2.39789527279837,3.36729582998647
34,15,0.693147180559945,3.3322045101752,2.19722457733622
35,15,1.79175946922805,2.89037175789616,1.79175946922805
36,15,1.6094379124341,3.25809653802148,1.09861228866811
37,15,1.94591014905531,3.13549421592915,2.07944154167984
38,15,1.38629436111989,2.07944154167984,2.30258509299405
39,15,0,1.94591014905531,2.39789527279837
40,15,1.94591014905531,2.70805020110221,2.83321334405622
41,15,1.79175946922805,3.13549421592915,2.56494935746154
42,15,4.24849524204936,2.19722457733622,1.79175946922805
43,15,4.00733318523247,1.38629436111989,2.07944154167984
44,15,4.52178857704904,1.38629436111989,1.6094379124341
45,15,4.15888308335967,2.83321334405622,1.6094379124341
46,15,4.24849524204936,2.484906649788,1.6094379124341
47,15,4.30406509320417,2.30258509299405,1.79175946922805
48,15,4.49980967033027,2.63905732961526,1.79175946922805
49,15,4.91998092582813,0.693147180559945,1.6094379124341
50,15,5.00394630594546,0,1.09861228866811
51,15,5.04985600724954,0.693147180559945,0.693147180559945
52,15,5.01727983681492,0,0.693147180559945
53,15,5.15329159449778,1.09861228866811,1.09861228866811
54,15,5.37063802812766,0,1.6094379124341
55,15,0,0,0
56,15,0,0,0
57,15,0,0,0
58,15,0,0,0
59,15,0,0,0
60,15,0,0,0
61,15,0,0,0
62,15,0,0,0
63,15,0,0,0
0,16,5.47646355193151,0,1.38629436111989
1,16,5.09375020080676,0,1.38629436111989
2,16,5.33753807970132,0.693147180559945,0.693147180559945
3,16,5.45958551414416,0,0.693147180559945
4,16,5.54907608489522,0,1.38629436111989
5,16,5.41610040220442,1.09861228866811,1.6094379124341
6,16,5.10594547390058,0.693147180559945,1.38629436111989
7,16,5.08140436498446,0,1.09861228866811
8,16,5.20948615284142,0.693147180559945,1.09861228866811
9,16,4.61512051684126,0.693147180559945,1.38629436111989
10,16,4.77912349311153,0.693147180559945,0.693147180559945
11,16,4.82028156560504,0.693147180559945,1.38629436111989
12,16,4.91265488573605,0,1.38629436111989
13,16,5.21493575760899,0.693147180559945,1.94591014905531
14,16,5.50125821054473,0,0.693147180559945
15,16,5.32300997913841,0,1.6094379124341
16,16,5.29831736654804,1.09861228866811,1.38629436111989
17,16,5.07517381523383,1.38629436111989,0
18,16,5.08140436498446,0.693147180559945,1.38629436111989
19,16,4.46590811865458,1.09861228866811,1.6094379124341
20,16,4.969813299576,1.09861228866811,0.693147180559945
21,16,3.36729582998647,1.38629436111989,1.94591014905531
22,16,2.07944154167984,1.6094379124341,2.19722457733622
23,16,1.94591014905531,2.99573227355399,1.38629436111989
24,16,1.09861228866811,3.3322045101752,2.77258872223978
25,16,0,1.38629436111989,3.43398720448515
26,16,0,0,3.68887945411394
27,16,0,0.693147180559945,1.6094379124341
28,16,0,0,1.09861228866811
29,16,1.09861228866811,1.6094379124341,2.07944154167984
30,16,1.79175946922805,0,2.484906649788
31,16,0.693147180559945,1.38629436111989,2.77258872223978
32,16,0,0.693147180559945,1.94591014905531
33,16,0.693147180559945,0,3.97029191355212
34,16,0.693147180559945,2.39789527279837,2.77258872223978
35,16,1.6094379124341,2.484906649788,3.17805383034795
36,16,1.38629436111989,2.70805020110221,2.30258509299405
37,16,0,3.52636052461616,2.30258509299405
38,16,0,3.73766961828337,2.07944154167984
39,16,1.09861228866811,2.63905732961526,2.484906649788
40,16,1.94591014905531,2.484906649788,2.77258872223978
41,16,1.38629436111989,3.29583686600433,1.94591014905531
42,16,2.77258872223978,3.2188758248682,2.484906649788
43,16,2.484906649788,3.13549421592915,1.94591014905531
44,16,4.00733318523247,1.38629436111989,2.30258509299405
45,16,3.58351893845611,2.94443897916644,2.39789527279837
46,16,3.93182563272433,2.07944154167984,1.79175946922805
47,16,4.24849524204936,2.19722457733622,2.07944154167984
48,16,4.4188406077966,1.6094379124341,2.07944154167984
49,16,5.17048399503815,0.693147180559945,1.94591014905531
50,16,5.35658627467201,0.693147180559945,1.6094379124341
51,16,4.77068462446567,1.79175946922805,1.38629436111989
52,16,5.06259503302697,1.09861228866811,1.09861228866811
53,16,4.89034912822175,1.38629436111989,0.693147180559945
54,16,0,0,0
55,16,0,0,0
56,16,0,0,0
57,16,0,0,0
58,16,0,0,0
59,16,0,0,0
60,16,0,0,0
61,16,0,0,0
62,16,0,0,0
63,16,0,0,0
0,17,5.68017260901707,0.693147180559945,1.09861228866811
1,17,4.78749174278205,1.09861228866811,1.09861228866811
2,17,5.52146091786225,0.693147180559945,0.693147180559945
3,17,5.17614973257383,0.693147180559945,0.693147180559945
4,17,5.73009978297357,0,0
5,17,5.24174701505964,0.693147180559945,0.693147180559945
6,17,4.97673374242057,1.09861228866811,0.693147180559945
7,17,5.12396397940326,0,1.6094379124341
8,17,5.24174701505964,0,0.693147180559945
9,17,4.60517018598809,0.693147180559945,0
10,17,4.54329478227,1.09861228866811,1.09861228866811
11,17,5.48063892334199,0,1.38629436111989
12,17,5.01063529409626,0,1.6094379124341
13,17,4.94875989037817,0.693147180559945,1.79175946922805
14,17,5.17614973257383,0,1.79175946922805
15,17,4.54329478227,0.693147180559945,2.07944154167984
16,17,4.92725368515721,1.38629436111989,1.38629436111989
17,17,4.67282883446191,0,1.6094379124341
18,17,4.66343909411207,0.693147180559945,1.94591014905531
19,17,3.61091791264422,0,2.19722457733622
20,17,3.89182029811063,0,1.79175946922805
21,17,2.19722457733622,1.6094379124341,2.07944154167984
22,17,1.79175946922805,3.04452243772342,1.94591014905531
23,17,0.693147180559945,4.02535169073515,1.09861228866811
24,17,0.693147180559945,3.29583686600433,2.70805020110221
25,17,0,1.38629436111989,3.93182563272433
26,17,0,0,2.94443897916644
27,17,0,0,2.39789527279837
28,17,1.38629436111989,0.693147180559945,2.94443897916644
29,17,1.94591014905531,1.09861228866811,3.2188758248682
30,17,1.09861228866811,1.09861228866811,2.39789527279837
31,17,1.38629436111989,1.79175946922805,2.94443897916644
32,17,0.693147180559945,1.38629436111989,2.39789527279837
33,17,1.6094379124341,1.09861228866811,3.13549421592915
34,17,1.38629436111989,2.39789527279837,3.17805383034795
35,17,0.693147180559945,1.6094379124341,2.83321334405622
36,17,0.693147180559945,2.89037175789616,2.19722457733622
37,17,1.38629436111989,1.94591014905531,3.40119738166216
38,17,0,3.29583686600433,2.56494935746154
39,17,1.6094379124341,2.89037175789616,3.2188758248682
40,17,1.6094379124341,3.17805383034795,2.77258872223978
41,17,1.6094379124341,3.66356164612965,2.484906649788
42,17,1.94591014905531,3.49650756146648,1.38629436111989
43,17,2.39789527279837,3.3322045101752,1.94591014905531
44,17,3.61091791264422,1.09861228866811,2.30258509299405
45,17,4.58496747867057,2.19722457733622,2.39789527279837
46,17,4.29045944114839,1.94591014905531,2.39789527279837
47,17,4.21950770517611,0.693147180559945,2.484906649788
48,17,4.30406509320417,1.38629436111989,2.30258509299405
49,17,4.27666611901606,1.09861228866811,2.70805020110221
50,17,4.56434819146784,1.09861228866811,2.07944154167984
51,17,4.90527477843843,1.09861228866811,1.94591014905531
52,17,4.65396035015752,3.17805383034795,1.09861228866811
53,17,4.92725368515721,0.693147180559945,0
54,17,0,0,0
55,17,0,0,0
56,17,0,0,0
57,17,0,0,0
58,17,0,0,0
59,17,0,0,0
60,17,0,0,0
61,17,0,0,0
62,17,0,0,0
63,17,0,0,0
0,18,5.23644196282995,1.09861228866811,0
1,18,4.84418708645859,0.693147180559945,0
2,18,4.87519732320115,0,0
3,18,5.31320597904179,0,1.09861228866811
4,18,4.85981240436167,0,1.6094379124341
5,18,5.30330490805908,0.693147180559945,0.693147180559945
6,18,5.08759633523238,1.09861228866811,1.09861228866811
7,18,5.21493575760899,0.693147180559945,0.693147180559945
8,18,4.77068462446567,0,1.38629436111989
9,18,4.56434819146784,0,1.38629436111989
10,18,4.36944785246702,0,1.38629436111989
11,18,4.76217393479776,1.09861228866811,1.38629436111989
12,18,4.77068462446567,0.693147180559945,0
13,18,4.93447393313069,0.693147180559945,1.09861228866811
14,18,4.8283137373023,0,0
15,18,4.69134788222914,1.38629436111989,1.94591014905531
16,18,4.65396035015752,1.09861228866811,2.484906649788
17,18,4.15888308335967,0.693147180559945,1.79175946922805
18,18,3.36729582998647,0.693147180559945,2.30258509299405
19,18,0.693147180559945,1.09861228866811,2.30258509299405
20,18,1.79175946922805,0.693147180559945,2.07944154167984
21,18,0.693147180559945,3.63758615972639,2.63905732961526
22,18,0.693147180559945,3.98898404656427,1.38629436111989
23,18,1.38629436111989,3.80666248977032,1.94591014905531
24,18,1.09861228866811,3.36729582998647,2.89037175789616
25,18,0,1.94591014905531,3.58351893845611
26,18,0,0,4.21950770517611
27,18,1.09861228866811,0,1.94591014905531
28,18,1.6094379124341,0,2.484906649788
29,18,1.79175946922805,0.693147180559945,3.04452243772342
30,18,1.94591014905531,0.693147180559945,2.77258872223978
31,18,0.693147180559945,0.693147180559945,1.94591014905531
32,18,0,0.693147180559945,2.39789527279837
33,18,0.693147180559945,1.09861228866811,3.09104245335832
34,18,0.693147180559945,2.19722457733622,3.09104245335832
35,18,1.38629436111989,2.39789527279837,3.29583686600433
36,18,1.38629436111989,2.63905732961526,3.04452243772342
37,18,0,1.79175946922805,3.66356164612965
38,18,0,0.693147180559945,3.91202300542815
39,18,0,0.693147180559945,3.04452243772342
40,18,1.38629436111989,1.6094379124341,3.3322045101752
41,18,1.38629436111989,2.484906649788,3.78418963391826
42,18,1.6094379124341,3.17805383034795,3.17805383034795
43,18,1.38629436111989,2.30258509299405,2.63905732961526
44,18,3.63758615972639,2.70805020110221,2.39789527279837
45,18,3.80666248977032,2.19722457733622,2.39789527279837
46,18,4.11087386417331,0.693147180559945,1.79175946922805
47,18,4.31748811353631,1.6094379124341,2.39789527279837
48,18,4.47733681447821,1.6094379124341,3.04452243772342
49,18,4.94875989037817,1.09861228866811,2.30258509299405
50,18,4.11087386417331,1.09861228866811,1.79175946922805
51,18,4.72738781871234,0.693147180559945,0.693147180559945
52,18,5.18738580584075,0,1.94591014905531
53,18,5.37527840768417,1.09861228866811,0
54,18,0,0,0
55,18,0,0,0
56,18,0,0,0
57,18,0,0,0
58,18,0,0,0
59,18,0,0,0
60,18,0,0,0
61,18,0,0,0
62,18,0,0,0
63,18,0,0,0
0,19,5.40267738187228,0.693147180559945,0.693147180559945
1,19,5.57972982598622,0,0
2,19,5.15329159449778,0.693147180559945,0
3,19,4.92725368515721,0.693147180559945,1.09861228866811
4,19,4.99721227376411,1.09861228866811,1.09861228866811
5,19,4.40671924726425,0,1.79175946922805
6,19,5.17614973257383,0.693147180559945,1.09861228866811
7,19,5.00394630594546,0,0.693147180559945
8,19,4.79579054559674,0.693147180559945,1.6094379124341
9,19,3.40119738166216,0,2.07944154167984
10,19,4.60517018598809,0,1.6094379124341
11,19,4.85981240436167,1.09861228866811,0.693147180559945
12,19,4.91998092582813,0,1.79175946922805
13,19,5.02388052084628,0.693147180559945,1.79175946922805
14,19,4.77068462446567,0.693147180559945,1.09861228866811
15,19,4.66343909411207,0.693147180559945,1.79175946922805
16,19,4.72738781871234,0,1.6094379124341
17,19,2.89037175789616,1.09861228866811,2.89037175789616
18,19,1.6094379124341,1.09861228866811,2.70805020110221
19,19,1.6094379124341,1.38629436111989,2.484906649788
20,19,1.6094379124341,2.94443897916644,2.70805020110221
21,19,0,4.12713438504509,2.19722457733622
22,19,1.09861228866811,3.66356164612965,2.07944154167984
23,19,1.09861228866811,4.06044301054642,2.56494935746154
24,19,1.09861228866811,3.36729582998647,2.484906649788
25,19,1.38629436111989,1.6094379124341,3.87120101090789
26,19,0,0,4.36944785246702
27,19,0.693147180559945,0,2.39789527279837
28,19,1.09861228866811,1.09861228866811,2.83321334405622
29,19,1.38629436111989,0.693147180559945,3.04452243772342
30,19,0.693147180559945,0,1.79175946922805
31,19,0,0,3.17805383034795
32,19,1.6094379124341,1.38629436111989,3.40119738166216
33,19,1.79175946922805,2.39789527279837,2.77258872223978
34,19,1.09861228866811,1.94591014905531,3.09104245335832
35,19,1.09861228866811,2.77258872223978,3.2188758248682
36,19,0.693147180559945,2.77258872223978,3.25809653802148
37,19,1.6094379124341,1.79175946922805,3.25809653802148
38,19,1.79175946922805,1.09861228866811,3.55534806148941
39,19,0.693147180559945,0,3.58351893845611
40,19,0,0,3.13549421592915
41,19,0,0.693147180559945,3.89182029811063
42,19,1.6094379124341,2.70805020110221,2.94443897916644
43,19,1.09861228866811,2.99573227355399,2.30258509299405
44,19,1.94591014905531,3.29583686600433,2.99573227355399
45,19,1.94591014905531,2.70805020110221,2.56494935746154
46,19,4.20469261939097,1.09861228866811,2.56494935746154
47,19,4.44265125649032,2.07944154167984,2.56494935746154
48,19,3.97029191355212,0.693147180559945,2.484906649788
49,19,4.67282883446191,1.38629436111989,2.07944154167984
50,19,4.55387689160054,1.94591014905531,1.38629436111989
51,19,4.77068462446567,1.94591014905531,0
52,19,5.21493575760899,0.693147180559945,1.6094379124341
53,19,4.96284463025991,1.09861228866811,0
54,19,4.9416424226093,0.693147180559945,2.07944154167984
55,19,5.56068163101553,1.09861228866811,0
56,19,0,0,0
57,19,0,0,0
58,19,0,0,0
59,19,0,0,0
60,19,0,0,0
61,19,0,0,0
62,19,0,0,0
63,19,0,0,0
0,20,3.89182029811063,2.70805020110221,0.693147180559945
1,20,5.97635090929793,0,0.693147180559945
2,20,4.98360662170834,0,0
3,20,5.59471137960184,1.09861228866811,1.09861228866811
4,20,5.26269018890489,0.693147180559945,1.38629436111989
5,20,4.72738781871234,0,0
6,20,4.90527477843843,0,1.94591014905531
7,20,4.72738781871234,1.09861228866811,0.693147180559945
8,20,4.54329478227,0,1.6094379124341
9,20,4.04305126783455,1.38629436111989,1.38629436111989
10,20,3.85014760171006,2.56494935746154,0
11,20,5.0998664278242,0,1.38629436111989
12,20,4.74493212836325,1.6094379124341,1.6094379124341
13,20,4.63472898822964,1.6094379124341,1.09861228866811
14,20,4.54329478227,0.693147180559945,1.79175946922805
15,20,5.0998664278242,0,1.94591014905531
16,20,4.17438726989564,0.693147180559945,1.79175946922805
17,20,1.6094379124341,1.09861228866811,3.13549421592915
18,20,1.79175946922805,1.38629436111989,2.56494935746154
19,20,1.94591014905531,3.68887945411394,2.39789527279837
20,20,1.79175946922805,3.52636052461616,2.56494935746154
21,20,0,3.2188758248682,3.2188758248682
22,20,0.693147180559945,3.68887945411394,1.6094379124341
23,20,0,2.77258872223978,3.87120101090789
24,20,1.6094379124341,2.77258872223978,2.63905732961526
25,20,0.693147180559945,1.09861228866811,4.40671924726425
26,20,0,0,3.98898404656427
27,20,0.693147180559945,0,2.63905732961526
28,20,1.38629436111989,0.693147180559945,2.77258872223978
29,20,1.38629436111989,0.693147180559945,2.99573227355399
30,20,0,0,3.78418963391826
31,20,0.693147180559945,0,3.04452243772342
32,20,1.79175946922805,2.07944154167984,3.25809653802148
33,20,0.693147180559945,1.94591014905531,2.94443897916644
34,20,1.09861228866811,3.09104245335832,3.17805383034795
35,20,0.693147180559945,2.484906649788,3.43398720448515
36,20,1.09861228866811,1.09861228866811,3.25809653802148
37,20,1.09861228866811,0,3.29583686600433
38,20,1.79175946922805,0,3.43398720448515
39,20,1.38629436111989,0.693147180559945,3.61091791264422
40,20,0.693147180559945,0,2.484906649788
41,20,0,0,3.61091791264422
42,20,0.693147180559945,1.94591014905531,3.78418963391826
43,20,0.693147180559945,1.6094379124341,4.11087386417331
44,20,1.38629436111989,2.70805020110221,2.07944154167984
45,20,2.56494935746154,3.13549421592915,2.56494935746154
46,20,2.484906649788,2.56494935746154,2.56494935746154
47,20,2.83321334405622,2.39789527279837,2.70805020110221
48,20,4.54329478227,1.79175946922805,2.19722457733622
49,20,4.87519732320115,1.09861228866811,1.38629436111989
50,20,4.71849887129509,0.693147180559945,2.70805020110221
51,20,4.58496747867057,1.94591014905531,1.38629436111989
52,20,5.04342511691925,0.693147180559945,0.693147180559945
53,20,4.81218435537242,0.693147180559945,0.693147180559945
54,20,4.61512051684126,1.09861228866811,0
55,20,4.51085950651685,0.693147180559945,1.6094379124341
56,20,0,0,0
57,20,0,0,0
58,20,0,0,0
59,20,0,0,0
60,20,0,0,0
61,20,0,0,0
62,20,0,0,0
63,20,0,0,0
0,21,3.49650756146648,0,1.09861228866811
1,21,5.4971682252932,0,0.693147180559945
2,21,5.17614973257383,0,0.693147180559945
3,21,5.45958551414416,0,1.09861228866811
4,21,5.2040066870768,0.693147180559945,1.09861228866811
5,21,4.88280192258637,0.693147180559945,1.79175946922805
6,21,4.53259949315326,0,1.38629436111989
7,21,4.78749174278205,1.38629436111989,1.09861228866811
8,21,4.33073334028633,0,1.6094379124341
9,21,4.40671924726425,1.09861228866811,1.09861228866811
10,21,4.72738781871234,0,1.09861228866811
11,21,4.51085950651685,0,1.09861228866811
12,21,5.21493575760899,0,0.693147180559945
13,21,4.62497281328427,1.09861228866811,1.6094379124341
14,21,4.46590811865458,0,1.79175946922805
15,21,2.77258872223978,0.693147180559945,2.30258509299405
16,21,2.07944154167984,1.09861228866811,2.39789527279837
17,21,1.79175946922805,0.693147180559945,3.2188758248682
18,21,0,2.39789527279837,3.36729582998647
19,21,0,2.94443897916644,3.09104245335832
20,21,0,2.39789527279837,3.17805383034795
21,21,0,0.693147180559945,3.93182563272433
22,21,0.693147180559945,1.94591014905531,4.15888308335967
23,21,0,0,4.30406509320417
24,21,0.693147180559945,1.94591014905531,4.18965474202643
25,21,0,0,4.31748811353631
26,21,0,0,3.43398720448515
27,21,1.09861228866811,0,3.04452243772342
28,21,1.6094379124341,0,3.49650756146648
29,21,1.09861228866811,0.693147180559945,3.04452243772342
30,21,0.693147180559945,0,2.94443897916644
31,21,0.693147180559945,1.09861228866811,3.49650756146648
32,21,1.38629436111989,2.19722457733622,3.04452243772342
33,21,0.693147180559945,1.94591014905531,2.89037175789616
34,21,1.94591014905531,2.63905732961526,3.25809653802148
35,21,1.6094379124341,1.94591014905531,2.89037175789616
36,21,1.09861228866811,1.09861228866811,3.25809653802148
37,21,1.38629436111989,0,3.2188758248682
38,21,2.19722457733622,0,3.76120011569356
39,21,0.693147180559945,0,3.17805383034795
40,21,1.09861228866811,0,2.83321334405622
41,21,0.693147180559945,0.693147180559945,3.49650756146648
42,21,0,0,2.99573227355399
43,21,0.693147180559945,0,2.89037175789616
44,21,0,2.07944154167984,3.71357206670431
45,21,1.09861228866811,3.40119738166216,2.30258509299405
46,21,2.19722457733622,2.83321334405622,2.39789527279837
47,21,2.30258509299405,2.07944154167984,2.39789527279837
48,21,2.39789527279837,1.6094379124341,2.89037175789616
49,21,4.67282883446191,0.693147180559945,1.6094379124341
50,21,4.48863636973214,0.693147180559945,2.19722457733622
51,21,3.95124371858143,1.79175946922805,2.19722457733622
52,21,4.70048036579242,0.693147180559945,1.38629436111989
53,21,4.58496747867057,0,1.79175946922805
54,21,5.34710753071747,1.09861228866811,0.693147180559945
55,21,4.82028156560504,1.09861228866811,0.693147180559945
56,21,5.37527840768417,0.693147180559945,0.693147180559945
57,21,0,0,0
58,21,0,0,0
59,21,0,0,0
60,21,0,0,0
61,21,0,0,0
62,21,0,0,0
63,21,0,0,0
0,22,5.29831736654804,0,0
1,22,5.19295685089021,0,1.09861228866811
2,22,5.17048399503815,0,0.693147180559945
3,22,5.14749447681345,0,0
4,22,4.85981240436167,1.09861228866811,0
5,22,4.85981240436167,0,1.09861228866811
6,22,3.04452243772342,0,0.693147180559945
7,22,2.83321334405622,3.04452243772342,1.09861228866811
8,22,3.97029191355212,1.38629436111989,2.07944154167984
9,22,5.18178355029209,1.38629436111989,1.6094379124341
10,22,4.67282883446191,0.693147180559945,1.94591014905531
11,22,5.08759633523238,0,0.693147180559945
12,22,4.70048036579242,1.09861228866811,1.09861228866811
13,22,4.00733318523247,0,1.79175946922805
14,22,3.68887945411394,1.94591014905531,1.6094379124341
15,22,2.70805020110221,1.79175946922805,2.77258872223978
16,22,2.30258509299405,1.38629436111989,2.39789527279837
